Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,TYPE,SENTIMENT,COMMENT TYPE,AREAS AFFECTED
Weibo_M_5553,11/09/2015,2027-2,爱上足球王子 ,"转发微博





@中宏保险 

#衣暖童心#10月31日，天空下着小雨，但丝毫阻挡不了中宏福建分公司伙伴们的热情，福分总经理带领中宏同仁将首批募集到的200多大袋3000多件冬衣打包整理，运往云南曲靖偏远高寒山区。圆通速递为此还特别提供两部货车免费运送，满载着爱与温暖，希望孩子们这个冬天不再寒冷。@随手公益基金 @圆通速递",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5554,11/09/2015,2027-3,爱上足球王子 ,"转发微博





@中宏保险 

11月1日，中宏保险北京分公司在紫芳园小区的小桃子书屋举办了#衣暖童心#捐衣活动，共募集冬衣100余件。活动开始前伙伴们通过线上微信和线下小区张贴海报预热，得到很多孩子妈妈的积极响应。衣暖童心活动还在继续，希望更多的人手拉手一起参与，体验公益，分享感动！@随手公益基金",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5555,11/09/2015,2027-4,爱上足球王子 ,"转发微博





@中宏保险 

#衣暖童心#11月7日，中宏保险辽宁分公司和启明星幼儿园联合举办的公益捐衣活动得到了家长们的积极响应，活动共募集了400多件闲置儿童冬衣。感谢老师和家长们将爱心传授给了孩子们，在小小的心里种下了爱的种子，将爱传递到远方，“温暖”，我们来了！@s随手公益基金",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5556,11/09/2015,2027-5,爱上足球王子 ,"转发微博





@中宏保险 

#衣暖童心#11月7日，中宏保险中山中心支公司携手莲员社区举行爱心捐衣和亲子公益活动，受到社区居民的欢迎，共计募集了200多件闲置儿童冬衣。感谢各位中宏志愿者的爱心参与，更感谢用实际行动支持公益的各界朋友！只因有你们，这个冬天不再寒冷！@随手公益基金",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5557,11/09/2015,2027-6,爱上足球王子 ,"转发微博





@中宏保险 

梦想你的梦想，到你想到的地方，做你想做的自己！一周好心情！博友们早安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5558,11/09/2015,2028,爱上足球王子 ,"转发微博





@中宏保险 

【静夜心语】缺点。当我们接受事物美好的部分时，也要接受它缺点的那一部分。有缺点的美显得更加真实。正因为有了微小的缺点。才使得事物显得生动而不虚假，善待生命中的缺点，以宽容之心看自己，以豁达之心微笑面对生活，我们便会与欢乐相伴，与幸福相随。微小的缺点也是美的。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5559,11/09/2015,2156,天堂阶梯上的迷墙 ,"满满的爱心如雪花般飘了过来，美！ 





@随手公益-上海小管家 

@随手公益-上海南 收到爱心有：圆通：560186460888、700092913458、100496295738、天天：560414086009韵达：1901290573373、1201746395331、1600864408500、1201684442960、12016844442961、顺丰：921318917699、120415704733、申通：968414518348、@中宏保险、谢谢你们的爱心捐赠[心][心] ",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5560,11/09/2015,2323,Jeffrey_Manulife," @中宏保险
【静夜心语】坚持=16笔画，放弃=15笔画，坚持与放弃就只是差之毫厘，却有谬之千里的结果。最初的梦想紧握手上，最想要去的地方怎么能在半路就返航，不忘初心，方得始终！晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5561,11/10/2015,730,蝶衣漫舞的季节,"转发微博
@中宏保险
【静夜心语】坚持=16笔画，放弃=15笔画，坚持与放弃就只是差之毫厘，却有谬之千里的结果。最初的梦想紧握手上，最想要去的地方怎么能在半路就返航，不忘初心，方得始终！晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5562,11/10/2015,806,心安草GCH,"转发微博
@中宏保险
累了，请将心靠岸；错了，别想到后悔；苦了，才懂得满足；伤了，才明白坚强！人生应每天都有成长！博友们早安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5563,11/10/2015,1843,八脚 ,"转发微博





@中宏保险 

【名人话保险】周润发：一般人是看到才相信,而保险是相信才看到。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5564,11/10/2015,2202,黑不黑小姐," @中宏保 @中宏保险
【静夜心语】不要被情绪控制，过于情绪化，是太在乎眼前的输赢。往往是赢了现在，输了未来。赢了对手，输了将来。晚安！险
【静夜心语】不要被情绪控制，过于情绪化，是太在乎眼前的输赢。往往是赢了现在，输了未来。赢了对手，输了将来。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5565,11/10/2015,2223,心安草GCH," @中宏保险
【静夜心语】不要被情绪控制，过于情绪化，是太在乎眼前的输赢。往往是赢了现在，输了未来。赢了对手，输了将来。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5566,11/11/2015,2243,心安草GCH,"转发微博
@中宏保险
【静夜心语】人生最美好的境界是内心的丰富而安静。安静，是因为摆脱了外界虚名浮利的诱惑。丰富，是因为拥有内在精神世界的宝藏。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5567,11/12/2015,712,水女士的凉水瓶,"我们团队组织的衣暖童心公益活动，欢迎朋友们抓紧时间捐衣，赶上最后一批物资运输。捐衣时间截至到11月30日。
@中宏保险
#衣暖童心#11月7日，中宏保险辽宁分公司和启明星幼儿园联合举办的公益捐衣活动得到了家长们的积极响应，活动共募集了400多件闲置儿童冬衣。感谢老师和家长们将爱心传授给了孩子们，在小小的心里种下了爱的种子，将爱传递到远方，“温暖”，我们来了！@s随手公益基金",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5568,11/12/2015,1817,随手公益-上海小管家 , @随手公益—上海 收到爱心有：@中宏保险 EMS：1067292729417、1067292730317、1016647311416、1067292864917、1067292865217、申通：968434180278、227174252531、中通：701560813353、@李先生 、谢谢你们的爱心捐赠[心][心],Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5569,11/12/2015,2111,随手公益-上海,"外面下着雨，心里一片阳光，感谢你们的温暖！
@随手公益-上海小管家 
@随手公益—上海 收到爱心有：@中宏保险 EMS：1067292729417、1067292730317、1016647311416、1067292864917、1067292865217、申通：968434180278、227174252531、中通：701560813353、@李先生 、谢谢你们的爱心捐赠[心][心]",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_5570,11/12/2015,2203,小辣椒大象,"最近没有更新咯[嘻嘻]
评论我的微博：用家庭纪念日谱写一首明天的主题曲。每个家庭都有一些特殊的纪念日，那些代表年月日的数字，为什么不可以成为简谱上的音符？！把家庭的故事变成动人的旋律，将平凡的日子变成非凡的记忆。点击视频链接，一探究竟！ http://t.cn/RUJjF0X",Reader,Received Comment,Neutral,G,Life Comprehend
Weibo_M_5571,11/12/2015,2204,黑不黑小姐," @中宏保险[萌]
@中宏保险
【静夜心语】予人方便，就是待己仁厚。宽容，貌似是让别人，实际是给自己的心开拓道路。晚安！
【静夜心语】予人方便，就是待己仁厚。宽容，貌似是让别人，实际是给自己的心开拓道路。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5572,11/12/2015,2307,倾慕傻菟-上海,"太好了，不用出稿了。。。。
@中宏保险
【反洗钱宣传】温馨提示一：网上钱庄等非法金融机构逃避监管，不仅为犯罪分子和恐怖势力转移资金、清洗“黑钱”，成为社会公害，而且无法保障客户身份资料和交易信息的安全性。选择安全可靠、严格履行反洗钱义务的金融机构，您的资金和个人信息才更安全。点滴行动，助力反洗钱。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5573,11/13/2015,1118,保险优选,"转发微博 @中宏保险 
【名人话保险】美国总统杜鲁门：我一直是人寿保险的信仰者,即使一个人再穷也可以用寿险来建立一份资产,当他有了这份资产,他才感到真正的满足,因为,他知道假如有任何事发生,他的家庭仍可受到保障。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5574,11/13/2015,1931,fajianfakai ,"[笑哈哈]
 @中宏保险 
【名人话保险】李嘉诚：别人都说我很富有,拥有很多的财富。其实真正属于我个人的财富是给自己和亲人买了充足的人寿保险。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5575,11/13/2015,2330,luoping1929,"转发微博
@中宏保险
幸福就像一只蝴蝶，当你追逐它时，它是难以到手的。但是，当你安静地坐下时，它却可能降落到你身上。周末好！早安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5576,11/14/2015,711,艾林丽丽-中宏保险,"转发微博
@中宏保险
#养娃方式多，你是哪一类# 有的父母拼事业让孩子少奋斗十年，有的父母望子成龙望女成凤，有的父母希望子承父业，还有的父母觉得其他都是浮云，开心最重要。你知道养娃的家庭有几种类型吗？一切尽在《中国年轻育儿家庭生活图景调研报告》，快戳大图，看看自己是哪一型父母吧！
",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5577,11/14/2015,2223,cninsure,转发微博 @中宏保险 【养生歌】常吃一点蒜 消毒又保健；多食一点醋 不用上药铺；多吃一点姜 益寿保安康；乱吃一顿伤 会吃千顿香；干净一身轻 不净百病生；饭前一碗汤 不用开药方；每天一只果 老汉赛小伙；饭后一支烟 伤肝得胃病；多练一身功 老来少一病；练出一身汗 小病不用看；晨起一杯水 到老不后悔。,Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_5578,11/15/2015,1028,宏利金融黄泳蓁 ,"转发微博
@中宏保险 

#养娃方式多，你是哪一类# 有的父母拼事业让孩子少奋斗十年，有的父母望子成龙望女成凤，有的父母希望子承父业，还有的父母觉得其他都是浮云，开心最重要。你知道养娃的家庭有几种类型吗？一切尽在《中国年轻育儿家庭生活图景调研报告》，快戳大图，看看自己是哪一型父母吧！",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5579,11/15/2015,1206,Manulife-Legoo_Chan,"转发微博
@中宏保险 

中宏保险管理层牵头部署工作启动应急预案，安排专人值班。公司客服热线95383随时接受客户相关理赔报案。",Reader, @My Microblog,Neutral,G,Customer Service
Weibo_M_5580,11/15/2015,1713,Love蓓蓓的家 ,"转发微博
@中宏保险 
【育儿】自制无毒橡皮泥给宝宝。原料：面粉129克、盐147克、塔塔粉9克、油8克、水240克、食用色素几滴。做法:1.将除色素外所有材料倒入不粘锅中，中火边炒边搅拌均匀；2.搅成团后关火取出；3.把面团分成自己需要的大小，每个小团滴入3、4滴色素即可。",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_5581,11/16/2015,1802,fajianfakai ,"转发微博





@中宏保险 

保险购买原则之【要考虑责任，不要只图便宜】俗话说“一分钱一分货”，保险也是如此，不能光看买一份保险花多少钱，而要搞清楚这一份保险的保险金是多少，保障范围有多大，要全方位地考虑保险责任。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5582,11/16/2015,2006,想吃炒面123 ,"转发微博





@中宏保险 

保险购买原则之【要考虑责任，不要只图便宜】俗话说“一分钱一分货”，保险也是如此，不能光看买一份保险花多少钱，而要搞清楚这一份保险的保险金是多少，保障范围有多大，要全方位地考虑保险责任。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_5583,11/16/2015,2006-1,想吃炒面123 ,"转发微博





@中宏保险 

【育儿】3-7-10岁，锻炼孩子大脑的黄金时期：0岁～3岁：发展大脑本能；3岁～7岁：戒除大脑坏习惯；7岁～10岁：培养大脑的主动好习惯。让孩子更聪明，不妨好好把握这三个黄金时期，从生活点滴入手，从小锻炼孩子的大脑潜能！",Reader, @My Microblog,Neutral,G,Life Comprehend
